title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
ST1505/2019,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,19,Brettenwood,,,2016-07-18,2019-01-28,3500000,297,11784,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
T1231/2019,Brettenwood Coastal Estate,BRETTENWOOD,295,0,,,Brettenwood,Plover,295,2018-10-10,2019-01-25,5850000,1025,5707,False,legal_entity,natural_person,1,freehold,True,lightstone_export
T37666/2018,Brettenwood Coastal Estate,BRETTENWOOD,184,0,,,Brettenwood,Spurwig,184,2018-10-23,2018-11-23,3100000,802,3865,False,natural_person,natural_person,2,freehold,True,lightstone_export
T37061/2018,Brettenwood Coastal Estate,BRETTENWOOD,128,0,,,Brettenwood,,,2018-08-31,2018-11-20,1900000,1501,1265,True,legal_entity,natural_person,1,freehold,False,lightstone_export
T34819/2018,Brettenwood Coastal Estate,BRETTENWOOD,149,0,,,Brettenwood,Falcons,149,2018-07-31,2018-11-06,8600000,1909,4504,False,legal_entity,natural_person,1,freehold,True,lightstone_export
T33805/2018,Brettenwood Coastal Estate,BRETTENWOOD,220,0,,,Brettenwood,,,,2018-10-30,0,9625,0,False,legal_entity,legal_entity,1,freehold,False,lightstone_export
T33043/2018,Brettenwood Coastal Estate,BRETTENWOOD,9,0,,,Brettenwood,Sunbird,9,2018-08-31,2018-10-25,3600000,3281,1097,True,natural_person,natural_person,1,freehold,False,lightstone_export
ST33242/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,47,Brettenwood,,,,2018-10-25,0,170,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST33254/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,47,Brettenwood,,,2015-11-10,2018-10-25,1700000,170,10000,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST33255/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,47,Brettenwood,,,2018-02-14,2018-10-25,2700000,170,15882,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST33243/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,48,Brettenwood,,,,2018-10-25,0,170,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST33256/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,48,Brettenwood,,,2018-09-14,2018-10-25,2995000,170,17617,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST33244/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,49,Brettenwood,,,,2018-10-25,0,152,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST33257/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,49,Brettenwood,,,2015-12-07,2018-10-25,2175000,152,14309,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST33245/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,50,Brettenwood,,,,2018-10-25,0,152,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST33246/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,51,Brettenwood,,,,2018-10-25,0,152,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST33247/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,52,Brettenwood,,,,2018-10-25,0,152,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST33248/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,53,Brettenwood,,,,2018-10-25,0,170,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST33249/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,54,Brettenwood,,,,2018-10-25,0,170,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST33258/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,54,Brettenwood,,,2015-12-04,2018-10-25,2570000,170,15117,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST33250/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,55,Brettenwood,,,,2018-10-25,0,152,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST33259/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,55,Brettenwood,,,2015-12-07,2018-10-25,2300000,152,15131,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST33251/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,56,Brettenwood,,,,2018-10-25,0,152,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST33260/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,56,Brettenwood,,,2016-02-29,2018-10-25,2300000,152,15131,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST33252/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,57,Brettenwood,,,,2018-10-25,0,152,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST33261/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,57,Brettenwood,,,2016-03-30,2018-10-25,2300000,152,15131,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST33253/2018,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,58,Brettenwood,,,,2018-10-25,0,152,0,False,legal_entity,,1,sectional_title,False,lightstone_export
T32241/2018,Brettenwood Coastal Estate,BRETTENWOOD,293,0,,,Brettenwood,Plover,293,2018-07-27,2018-10-19,2000000,1199,1668,True,natural_person,natural_person,1,freehold,False,lightstone_export
