title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
T3582/2024,Dunkirk Estate,DUNKIRK ESTATE,182,0,,,Dunkirk Estate,Toleda,182,2023-09-25,2024-02-21,4100000,,,False,,,1,freehold,True,lightstone_export
ST3078/2024,Dunkirk Estate,DUNKIRK ESTATE,20,0,SS THE BLOK,2,Dunkirk Estate,Hillside,20,2023-11-29,2024-02-14,5800000,,,False,,,2,sectional_title,True,lightstone_export
T2939/2024,Dunkirk Estate,DUNKIRK ESTATE,16,0,,,Dunkirk Estate,Hillside,16,,2024-02-13,0,,,False,,,1,freehold,False,lightstone_export
ST2282/2024,Dunkirk Estate,DUNKIRK ESTATE,180,0,SS THE GLADES,17,Dunkirk Estate,,,2023-10-25,2024-02-05,3300000,,,False,,,2,sectional_title,True,lightstone_export
T36731/2023,Dunkirk Estate,DUNKIRK ESTATE,10,0,,,Dunkirk Estate,Hillside,10,2023-09-02,2023-12-19,6700000,,,False,,,1,freehold,True,lightstone_export
ST35182/2023,Dunkirk Estate,DUNKIRK ESTATE,96,0,SS SANDWOOD HILLS,4,Dunkirk Estate,Sameja,96,2023-08-24,2023-12-05,4250000,,,False,,,1,sectional_title,True,lightstone_export
T33880/2023,Dunkirk Estate,DUNKIRK ESTATE,34,0,,,Dunkirk Estate,Boundary,34,2023-09-10,2023-11-27,8600000,,,False,,,1,freehold,True,lightstone_export
T33891/2023,Dunkirk Estate,DUNKIRK ESTATE,28,0,,,Dunkirk Estate,Boundary,28,2023-08-22,2023-11-27,5150000,,,False,,,1,freehold,True,lightstone_export
ST27884/2023,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,11,Dunkirk Estate,,,2023-08-12,2023-10-02,2600000,,,False,,,1,sectional_title,True,lightstone_export
ST27636/2023,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,9,Dunkirk Estate,,,2023-06-26,2023-09-28,2750000,,,False,,,1,sectional_title,True,lightstone_export
T26943/2023,Dunkirk Estate,DUNKIRK ESTATE,190,0,,,Dunkirk Estate,Toleda,190,2023-05-03,2023-09-20,4500000,,,False,,,2,freehold,True,lightstone_export
