title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
ST13306/2022,Willard Beach,BALLITOVILLE,1379,0,SS VILLA MED,28,Willard Beach,Dolphin,1379,2022-01-13,2022-04-29,1900000,19,100000,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST13225/2022,Willard Beach,FU,931,583,SS BAY RIDGE,23,Willard Beach,King Fisher,53,2022-01-14,2022-04-29,3000000,217,13824,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST13306/2022,Willard Beach,BALLITOVILLE,1379,0,SS VILLA MED,12,Willard Beach,Dolphin,1379,2022-01-13,2022-04-29,1900000,145,13103,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST13289/2022,Willard Beach,FU,931,515,SS BEACHCOMBERS,5,Willard Beach,Compensation Beach,102,2021-11-18,2022-04-29,3750000,121,30991,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST12991/2022,Willard Beach,BALLITOVILLE,1379,0,SS VILLA MED,17,Willard Beach,Dolphin,1379,2021-12-29,2022-04-26,2270000,19,119473,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST12991/2022,Willard Beach,BALLITOVILLE,1379,0,SS VILLA MED,9,Willard Beach,Dolphin,1379,2021-12-29,2022-04-26,2270000,140,16214,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST12692/2022,Willard Beach,BALLITOVILLE,1371,0,SS WAIKIKI,24,Willard Beach,Dolphin,8,,2022-04-22,0,193,0,False,natural_person,natural_person,2,sectional_title,False,lightstone_export
ST12635/2022,Willard Beach,BALLITOVILLE EXT 2,1376,0,SS ELAND COURT,1,Willard Beach,Eland,31,2022-02-15,2022-04-21,2350000,155,15161,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST9995/2022,Willard Beach,FU,931,550,SS FAIRFIELDS,2,Willard Beach,Eland,28,2022-01-21,2022-03-31,2750000,204,13480,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST9390/2022,Willard Beach,FU,931,88,SS GREENHAVEN,30,Willard Beach,Gazelle,7,2022-01-12,2022-03-28,2600000,156,16666,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
