title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
ST37238/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,5,Sheffield Beach,,,2023-10-24,2023-12-20,2990000,116,25775,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST37227/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,6,Sheffield Beach,,,,2023-12-20,0,114,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST37228/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,7,Sheffield Beach,,,,2023-12-20,0,116,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST37229/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,8,Sheffield Beach,,,,2023-12-20,0,116,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST37230/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,9,Sheffield Beach,,,,2023-12-20,0,107,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST37239/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,9,Sheffield Beach,,,2023-11-21,2023-12-20,3090000,107,28878,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST37231/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,10,Sheffield Beach,,,,2023-12-20,0,105,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST37232/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,11,Sheffield Beach,,,,2023-12-20,0,106,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST37233/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,12,Sheffield Beach,,,,2023-12-20,0,106,0,False,legal_entity,,1,sectional_title,False,lightstone_export
T36108/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1610,0,,,Sheffield Beach,,,2023-11-11,2023-12-13,11400000,1287,8857,False,natural_person,legal_entity,4,freehold,True,lightstone_export
ST35348/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,503,0,SS THE RESERVE,1,Sheffield Beach,,,2022-01-27,2023-12-06,4431785,196,22611,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
T35172/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1192,0,,,Sheffield Beach,,,2023-09-14,2023-12-05,2600000,1408,1846,False,natural_person,legal_entity,2,freehold,True,lightstone_export
T33793/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1340,0,,,Sheffield Beach,,,2023-10-05,2023-11-24,7250000,781,9282,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
ST33867/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,501,4,SS NORTH SHORE,16,Sheffield Beach,,,2022-01-31,2023-11-23,4400000,226,19469,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T33018/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1174,0,,,Sheffield Beach,,,,2023-11-17,0,1318,0,False,legal_entity,legal_entity,1,freehold,False,lightstone_export
ST33133/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,503,0,SS THE RESERVE,3,Sheffield Beach,,,2023-10-02,2023-11-17,5895000,225,26200,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
T33019/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1566,0,,,Sheffield Beach,,,,2023-11-17,0,1495,0,False,legal_entity,legal_entity,1,freehold,False,lightstone_export
T33020/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1566,0,,,Sheffield Beach,,,2022-11-02,2023-11-17,2100000,1495,1404,False,natural_person,legal_entity,1,freehold,True,lightstone_export
T32439/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1158,0,,,Sheffield Beach,,,2023-06-23,2023-11-14,1600000,901,1775,True,natural_person,legal_entity,2,freehold,False,lightstone_export
T32254/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1200,0,,,Sheffield Beach,,,2023-09-28,2023-11-10,2730000,1521,1794,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
T32028/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1140,0,,,Sheffield Beach,,,2023-08-24,2023-11-08,6250000,1084,5765,False,natural_person,natural_person,2,freehold,True,lightstone_export
T31049/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,497,0,,,Sheffield Beach,,,2023-09-21,2023-10-31,14500000,17000,852,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
T30529/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1341,0,,,Sheffield Beach,,,2023-08-28,2023-10-25,1769000,835,2118,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
T29631/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1706,0,,,Sheffield Beach,,,,2023-10-19,0,2814,0,False,legal_entity,legal_entity,1,freehold,False,lightstone_export
T29632/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1706,5,,,Sheffield Beach,,,,2023-10-19,0,583,0,False,legal_entity,legal_entity,1,freehold,False,lightstone_export
T29633/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1706,7,,,Sheffield Beach,,,,2023-10-19,0,575,0,False,legal_entity,legal_entity,1,freehold,False,lightstone_export
T29634/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1706,8,,,Sheffield Beach,,,,2023-10-19,0,540,0,False,legal_entity,legal_entity,1,freehold,False,lightstone_export
T29635/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1706,9,,,Sheffield Beach,,,,2023-10-19,0,607,0,False,legal_entity,legal_entity,1,freehold,False,lightstone_export
ST29520/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1336,0,SS SAVILI,1,Sheffield Beach,,,,2023-10-18,0,196,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST29528/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1336,0,SS SAVILI,1,Sheffield Beach,,,2021-05-26,2023-10-18,4700000,196,23979,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST29521/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1336,0,SS SAVILI,2,Sheffield Beach,,,,2023-10-18,0,196,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST29522/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1336,0,SS SAVILI,3,Sheffield Beach,,,,2023-10-18,0,195,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST29529/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1336,0,SS SAVILI,3,Sheffield Beach,,,2021-10-12,2023-10-18,4500000,195,23076,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST29523/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1336,0,SS SAVILI,4,Sheffield Beach,,,,2023-10-18,0,196,0,False,legal_entity,,1,sectional_title,False,lightstone_export
